ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
390,20240401,20240406,20240405,26744,SO69067,1120.49
214,20240401,20240407,20240406,26744,SO69067,34.99
583,20240402,20240412,20240409,24302,SO69068,1700.99
581,20240402,20240410,20240409,23664,SO69069,1700.99
237,20240402,20240409,20240406,23664,SO69069,49.99
225,20240402,20240409,20240404,23664,SO69069,8.99
604,20240402,20240409,20240406,25557,SO69070,539.99
538,20240402,20240405,20240404,25557,SO69070,21.49
480,20240402,20240411,20240406,25557,SO69070,2.29
584,20240402,20240405,20240404,29298,SO69071,539.99
479,20240402,20240408,20240404,29298,SO69071,8.99
353,20240402,20240410,20240409,15596,SO69072,2319.99
485,20240402,20240407,20240405,15596,SO69072,21.98
478,20240402,20240412,20240409,15596,SO69072,9.99
477,20240402,20240410,20240409,15596,SO69072,4.99
488,20240402,20240409,20240404,15596,SO69072,53.99
597,20240402,20240411,20240406,18198,SO69073,539.99
535,20240402,20240412,20240407,18198,SO69073,24.99
574,20240402,20240411,20240408,27117,SO69074,2384.07
222,20240402,20240409,20240404,27117,SO69074,34.99
561,20240402,20240408,20240406,27287,SO69075,2384.07
541,20240402,20240407,20240404,27287,SO69075,28.99
560,20240402,20240408,20240405,25970,SO69076,1214.85
479,20240402,20240408,20240404,25970,SO69076,8.99
477,20240402,20240405,20240404,25970,SO69076,4.99
577,20240402,20240412,20240408,25985,SO69077,1214.85
541,20240402,20240408,20240403,25985,SO69077,28.99
530,20240402,20240407,20240404,25985,SO69077,4.99
214,20240402,20240413,20240408,25985,SO69077,34.99
560,20240402,20240407,20240405,25987,SO69078,1214.85
237,20240402,20240405,20240403,25987,SO69078,49.99
606,20240402,20240410,20240406,19209,SO69079,539.99
217,20240402,20240412,20240407,19209,SO69079,34.99
584,20240402,20240409,20240404,19803,SO69080,539.99
214,20240402,20240414,20240409,19803,SO69080,34.99
388,20240402,20240410,20240408,21356,SO69081,1120.49
489,20240402,20240409,20240406,21356,SO69081,53.99
580,20240402,20240411,20240406,17558,SO69082,1700.99
539,20240402,20240407,20240405,17558,SO69082,24.99
465,20240402,20240408,20240407,17558,SO69082,24.49
390,20240402,20240410,20240409,12302,SO69083,1120.49
529,20240402,20240413,20240409,12302,SO69083,3.99
539,20240402,20240407,20240406,12302,SO69083,24.99
214,20240402,20240409,20240405,12302,SO69083,34.99
388,20240402,20240411,20240406,28556,SO69084,1120.49
214,20240402,20240408,20240403,28556,SO69084,34.99
606,20240402,20240407,20240403,27907,SO69085,539.99
477,20240402,20240410,20240409,27907,SO69085,4.99
479,20240402,20240408,20240407,27907,SO69085,8.99
465,20240402,20240412,20240408,27907,SO69085,24.49
564,20240402,20240407,20240406,16297,SO69086,2384.07
541,20240402,20240407,20240405,16297,SO69086,28.99
569,20240402,20240407,20240406,11018,SO69087,742.35
479,20240402,20240409,20240405,11018,SO69087,8.99
477,20240402,20240410,20240407,11018,SO69087,4.99
222,20240402,20240410,20240407,11018,SO69087,34.99
571,20240402,20240410,20240405,11027,SO69088,742.35
530,20240402,20240408,20240407,11027,SO69088,4.99
541,20240402,20240408,20240407,11027,SO69088,28.99
480,20240402,20240412,20240408,11027,SO69088,2.29
564,20240402,20240413,20240409,12700,SO69089,2384.07
222,20240402,20240409,20240407,12700,SO69089,34.99
483,20240402,20240407,20240406,12412,SO69090,120
485,20240402,20240408,20240406,18274,SO69091,21.98
540,20240402,20240409,20240408,14018,SO69092,32.6
529,20240402,20240410,20240406,14018,SO69092,3.99
480,20240402,20240412,20240409,14018,SO69092,2.29
529,20240403,20240413,20240410,12697,SO69093,3.99
480,20240403,20240412,20240409,12697,SO69093,2.29
484,20240403,20240408,20240405,12697,SO69093,7.95
376,20240403,20240411,20240409,24068,SO69094,2443.35
479,20240403,20240406,20240405,24068,SO69094,8.99
477,20240403,20240415,20240410,24068,SO69094,4.99
590,20240403,20240412,20240407,14797,SO69095,769.49
237,20240403,20240408,20240406,14797,SO69095,49.99
357,20240403,20240414,20240409,12523,SO69096,2319.99
217,20240403,20240407,20240406,12523,SO69096,34.99
355,20240403,20240409,20240404,14720,SO69097,2319.99
480,20240403,20240415,20240410,14720,SO69097,2.29
353,20240403,20240414,20240409,19033,SO69098,2319.99
537,20240403,20240409,20240406,19033,SO69098,35
222,20240403,20240413,20240409,19033,SO69098,34.99
228,20240403,20240409,20240407,19033,SO69098,49.99
355,20240403,20240413,20240409,12713,SO69099,2319.99
478,20240403,20240415,20240410,12713,SO69099,9.99
477,20240403,20240411,20240410,12713,SO69099,4.99
214,20240403,20240409,20240408,12713,SO69099,34.99
374,20240403,20240410,20240408,22690,SO69100,2443.35
540,20240403,20240406,20240404,22690,SO69100,32.6
529,20240403,20240411,20240406,22690,SO69100,3.99
214,20240403,20240409,20240406,22690,SO69100,34.99
225,20240403,20240413,20240410,22690,SO69100,8.99
581,20240403,20240411,20240410,18045,SO69101,1700.99
237,20240403,20240415,20240410,18045,SO69101,49.99
481,20240403,20240411,20240410,18045,SO69101,8.99
583,20240403,20240415,20240410,17952,SO69102,1700.99
234,20240403,20240410,20240407,17952,SO69102,49.99
482,20240403,20240410,20240407,17952,SO69102,8.99
225,20240403,20240410,20240409,12962,SO69103,8.99
529,20240403,20240412,20240407,11277,SO69104,3.99
214,20240403,20240411,20240406,11277,SO69104,34.99
529,20240403,20240406,20240405,29243,SO69105,3.99
539,20240403,20240411,20240406,29243,SO69105,24.99
217,20240403,20240412,20240408,29243,SO69105,34.99
231,20240403,20240412,20240410,29243,SO69105,49.99
225,20240403,20240411,20240407,29243,SO69105,8.99
480,20240403,20240407,20240404,11228,SO69106,2.29
530,20240403,20240407,20240406,27412,SO69107,4.99
541,20240403,20240408,20240406,27412,SO69107,28.99
222,20240403,20240409,20240408,27412,SO69107,34.99
540,20240403,20240414,20240409,16089,SO69108,32.6
214,20240403,20240411,20240408,16089,SO69108,34.99
478,20240403,20240409,20240407,16096,SO69109,9.99
477,20240403,20240409,20240406,16096,SO69109,4.99
481,20240403,20240413,20240408,16096,SO69109,8.99
478,20240403,20240409,20240406,20687,SO69110,9.99
475,20240403,20240411,20240410,11185,SO69111,69.99
491,20240403,20240412,20240408,11185,SO69111,53.99
477,20240404,20240407,20240405,17451,SO69112,4.99
222,20240404,20240413,20240408,17451,SO69112,34.99
477,20240404,20240408,20240405,16842,SO69113,4.99
528,20240404,20240415,20240410,18316,SO69114,4.99
480,20240404,20240409,20240407,18316,SO69114,2.29
528,20240404,20240411,20240409,15938,SO69115,4.99
480,20240404,20240411,20240410,15938,SO69115,2.29
528,20240404,20240413,20240408,16453,SO69116,4.99
480,20240404,20240408,20240407,16453,SO69116,2.29
485,20240404,20240413,20240409,14144,SO69117,21.98
214,20240404,20240411,20240408,14144,SO69117,34.99
485,20240404,20240409,20240406,16604,SO69118,21.98
217,20240404,20240412,20240409,16604,SO69118,34.99
528,20240404,20240413,20240408,16581,SO69119,4.99
537,20240404,20240413,20240408,16581,SO69119,35
480,20240404,20240413,20240409,16581,SO69119,2.29
484,20240404,20240412,20240410,16581,SO69119,7.95
540,20240404,20240409,20240407,27889,SO69120,32.6
529,20240404,20240415,20240411,27889,SO69120,3.99
222,20240404,20240412,20240409,27889,SO69120,34.99
541,20240404,20240412,20240407,23972,SO69121,28.99
530,20240404,20240407,20240405,23972,SO69121,4.99
214,20240404,20240413,20240411,23972,SO69121,34.99
530,20240404,20240407,20240405,12811,SO69122,4.99
528,20240404,20240407,20240405,11808,SO69123,4.99
537,20240404,20240408,20240407,11808,SO69123,35
486,20240404,20240409,20240408,11808,SO69123,159
537,20240404,20240410,20240407,13944,SO69124,35
528,20240404,20240409,20240408,13944,SO69124,4.99
480,20240404,20240409,20240405,13944,SO69124,2.29
485,20240404,20240410,20240407,16772,SO69125,21.98
485,20240404,20240414,20240410,13223,SO69126,21.98
214,20240404,20240411,20240410,13223,SO69126,34.99
485,20240404,20240412,20240410,17411,SO69127,21.98
471,20240404,20240414,20240409,17411,SO69127,63.5
598,20240404,20240412,20240409,16109,SO69128,539.99
225,20240404,20240411,20240408,16109,SO69128,8.99
363,20240404,20240412,20240411,16882,SO69129,2294.99
353,20240404,20240412,20240411,16892,SO69130,2319.99
485,20240404,20240412,20240408,16892,SO69130,21.98
353,20240404,20240411,20240407,16907,SO69131,2319.99
485,20240404,20240410,20240405,16907,SO69131,21.98
357,20240404,20240411,20240408,18379,SO69132,2319.99
537,20240404,20240411,20240408,18379,SO69132,35
528,20240404,20240410,20240406,18379,SO69132,4.99
480,20240404,20240411,20240407,18379,SO69132,2.29
353,20240404,20240413,20240409,16116,SO69133,2319.99
485,20240404,20240414,20240411,16116,SO69133,21.98
353,20240404,20240410,20240409,18122,SO69134,2319.99
483,20240405,20240412,20240408,18122,SO69134,120
357,20240405,20240415,20240411,15578,SO69135,2319.99
487,20240405,20240410,20240408,15578,SO69135,54.99
473,20240405,20240409,20240408,15578,SO69135,63.5
359,20240405,20240415,20240410,15588,SO69136,2294.99
485,20240405,20240414,20240409,15588,SO69136,21.98
483,20240405,20240412,20240408,15588,SO69136,120
580,20240405,20240409,20240408,24300,SO69137,1700.99
583,20240405,20240411,20240407,24307,SO69138,1700.99
477,20240405,20240416,20240411,24307,SO69138,4.99
479,20240405,20240410,20240408,24307,SO69138,8.99
582,20240405,20240410,20240408,15643,SO69139,1700.99
214,20240405,20240414,20240409,15643,SO69139,34.99
606,20240405,20240413,20240409,25022,SO69140,539.99
465,20240405,20240411,20240408,25022,SO69140,24.49
376,20240405,20240411,20240409,21895,SO69141,2443.35
540,20240405,20240411,20240409,21895,SO69141,32.6
372,20240405,20240416,20240412,21873,SO69142,2443.35
529,20240405,20240412,20240409,21873,SO69142,3.99
540,20240405,20240409,20240407,21873,SO69142,32.6
355,20240405,20240413,20240412,15600,SO69143,2319.99
537,20240405,20240410,20240407,15600,SO69143,35
528,20240405,20240413,20240409,15600,SO69143,4.99
486,20240405,20240415,20240410,15600,SO69143,159
573,20240405,20240412,20240407,27460,SO69144,2384.07
217,20240405,20240411,20240410,27460,SO69144,34.99
575,20240405,20240413,20240408,24799,SO69145,2384.07
479,20240405,20240415,20240412,24799,SO69145,8.99
477,20240405,20240410,20240409,24799,SO69145,4.99
491,20240405,20240409,20240407,24799,SO69145,53.99
561,20240405,20240417,20240412,27455,SO69146,2384.07
479,20240405,20240412,20240411,27455,SO69146,8.99
477,20240405,20240412,20240409,27455,SO69146,4.99
473,20240405,20240410,20240409,27455,SO69146,63.5
573,20240405,20240416,20240411,27116,SO69147,2384.07
225,20240405,20240413,20240411,27116,SO69147,8.99
575,20240405,20240414,20240410,15175,SO69148,2384.07
574,20240405,20240412,20240410,27201,SO69149,2384.07
214,20240405,20240409,20240406,27201,SO69149,34.99
463,20240405,20240410,20240406,27201,SO69149,24.49
573,20240405,20240411,20240407,27291,SO69150,2384.07
604,20240405,20240409,20240407,23811,SO69151,539.99
482,20240405,20240413,20240409,23811,SO69151,8.99
606,20240405,20240413,20240412,23726,SO69152,539.99
477,20240405,20240414,20240411,23726,SO69152,4.99
479,20240405,20240411,20240408,23726,SO69152,8.99
225,20240405,20240414,20240409,23726,SO69152,8.99
606,20240405,20240411,20240406,23568,SO69153,539.99
529,20240405,20240412,20240407,23568,SO69153,3.99
538,20240405,20240410,20240409,23568,SO69153,21.49
480,20240405,20240409,20240406,23568,SO69153,2.29
382,20240405,20240413,20240408,20913,SO69154,1120.49
217,20240405,20240408,20240406,20913,SO69154,34.99
225,20240405,20240415,20240412,20913,SO69154,8.99
605,20240405,20240411,20240407,24706,SO69155,539.99
479,20240405,20240409,20240408,24706,SO69155,8.99
477,20240405,20240413,20240409,24706,SO69155,4.99
463,20240405,20240413,20240410,24706,SO69155,24.49
562,20240406,20240413,20240412,12296,SO69156,2384.07
477,20240406,20240417,20240413,12296,SO69156,4.99
479,20240406,20240411,20240407,12296,SO69156,8.99
225,20240406,20240413,20240409,12296,SO69156,8.99
565,20240406,20240409,20240407,11025,SO69157,742.35
488,20240406,20240415,20240412,11025,SO69157,53.99
569,20240406,20240413,20240410,14316,SO69158,742.35
541,20240406,20240411,20240409,14316,SO69158,28.99
530,20240406,20240416,20240412,14316,SO69158,4.99
217,20240406,20240413,20240410,14316,SO69158,34.99
490,20240406,20240413,20240410,14316,SO69158,53.99
463,20240406,20240414,20240410,14316,SO69158,24.49
225,20240406,20240414,20240409,11756,SO69159,8.99
573,20240406,20240416,20240413,11756,SO69159,2384.07
576,20240406,20240411,20240408,13051,SO69160,2384.07
477,20240406,20240416,20240412,13051,SO69160,4.99
479,20240406,20240413,20240410,13051,SO69160,8.99
477,20240406,20240414,20240410,12205,SO69161,4.99
479,20240406,20240417,20240412,12205,SO69161,8.99
535,20240406,20240413,20240412,11149,SO69162,24.99
539,20240406,20240408,20240407,15222,SO69163,24.99
529,20240406,20240417,20240412,15222,SO69163,3.99
214,20240406,20240414,20240412,15222,SO69163,34.99
467,20240406,20240414,20240412,15222,SO69163,24.49
539,20240406,20240411,20240407,15138,SO69164,24.99
529,20240406,20240411,20240407,15138,SO69164,3.99
467,20240406,20240413,20240410,15138,SO69164,24.49
222,20240406,20240416,20240413,15138,SO69164,34.99
485,20240406,20240410,20240409,18290,SO69165,21.98
491,20240406,20240412,20240408,18290,SO69165,53.99
485,20240406,20240413,20240409,17325,SO69166,21.98
478,20240406,20240414,20240409,17325,SO69166,9.99
477,20240406,20240411,20240408,17325,SO69166,4.99
482,20240406,20240412,20240407,17325,SO69166,8.99
537,20240406,20240417,20240412,21213,SO69167,35
528,20240406,20240413,20240409,21213,SO69167,4.99
485,20240406,20240415,20240413,21213,SO69167,21.98
480,20240406,20240412,20240410,21213,SO69167,2.29
475,20240406,20240414,20240412,26672,SO69168,69.99
490,20240406,20240413,20240409,26672,SO69168,53.99
478,20240406,20240415,20240412,29123,SO69169,9.99
477,20240406,20240415,20240412,29123,SO69169,4.99
225,20240406,20240411,20240408,29123,SO69169,8.99
231,20240406,20240413,20240412,16739,SO69170,49.99
225,20240406,20240413,20240408,18274,SO69171,8.99
590,20240406,20240409,20240407,21817,SO69172,769.49
485,20240406,20240417,20240413,21817,SO69172,21.98
355,20240406,20240414,20240412,17976,SO69173,2319.99
222,20240406,20240414,20240410,17976,SO69173,34.99
363,20240406,20240417,20240413,14525,SO69174,2294.99
478,20240406,20240414,20240413,14525,SO69174,9.99
477,20240406,20240412,20240407,14525,SO69174,4.99
595,20240406,20240413,20240408,19195,SO69175,564.99
485,20240406,20240413,20240408,19195,SO69175,21.98
478,20240406,20240413,20240410,19195,SO69175,9.99
477,20240406,20240411,20240410,19195,SO69175,4.99
222,20240406,20240409,20240408,19195,SO69175,34.99
582,20240406,20240415,20240411,22439,SO69176,1700.99
214,20240407,20240410,20240409,11019,SO69177,34.99
489,20240407,20240414,20240409,14282,SO69178,53.99
225,20240407,20240412,20240411,12956,SO69179,8.99
480,20240407,20240416,20240411,11285,SO69180,2.29
530,20240407,20240411,20240408,11711,SO69181,4.99
530,20240407,20240409,20240408,11300,SO69182,4.99
480,20240407,20240419,20240414,11300,SO69182,2.29
486,20240407,20240418,20240414,11300,SO69182,159
541,20240407,20240410,20240408,27445,SO69183,28.99
530,20240407,20240416,20240411,27445,SO69183,4.99
529,20240407,20240417,20240412,15008,SO69184,3.99
540,20240407,20240414,20240413,15008,SO69184,32.6
217,20240407,20240417,20240412,15008,SO69184,34.99
536,20240407,20240409,20240408,18637,SO69185,29.99
478,20240407,20240418,20240414,15866,SO69186,9.99
477,20240407,20240411,20240409,15866,SO69186,4.99
214,20240407,20240413,20240408,15866,SO69186,34.99
478,20240407,20240413,20240408,13285,SO69187,9.99
477,20240407,20240415,20240412,13285,SO69187,4.99
487,20240407,20240409,20240408,13285,SO69187,54.99
465,20240407,20240413,20240409,13285,SO69187,24.49
476,20240407,20240415,20240410,20383,SO69188,69.99
465,20240407,20240415,20240414,20383,SO69188,24.49
476,20240407,20240413,20240409,19755,SO69189,69.99
477,20240407,20240414,20240411,18421,SO69190,4.99
477,20240407,20240418,20240413,19215,SO69191,4.99
487,20240407,20240409,20240408,19215,SO69191,54.99
471,20240407,20240412,20240410,19215,SO69191,63.5
528,20240407,20240415,20240412,16075,SO69192,4.99
480,20240407,20240410,20240409,16075,SO69192,2.29
477,20240407,20240414,20240410,17166,SO69193,4.99
528,20240407,20240417,20240412,15988,SO69194,4.99
485,20240407,20240409,20240408,15988,SO69194,21.98
487,20240407,20240413,20240412,15988,SO69194,54.99
484,20240407,20240415,20240410,15988,SO69194,7.95
528,20240407,20240414,20240413,21803,SO69195,4.99
214,20240407,20240417,20240414,21803,SO69195,34.99
528,20240407,20240416,20240414,12407,SO69196,4.99
537,20240407,20240414,20240412,12407,SO69196,35
217,20240407,20240414,20240410,12407,SO69196,34.99
528,20240407,20240418,20240414,21025,SO69197,4.99
536,20240407,20240415,20240411,21025,SO69197,29.99
217,20240407,20240414,20240412,21025,SO69197,34.99
477,20240407,20240414,20240410,21096,SO69198,4.99
225,20240407,20240416,20240411,21096,SO69198,8.99
541,20240407,20240413,20240408,11391,SO69199,28.99
530,20240407,20240415,20240414,11391,SO69199,4.99
541,20240407,20240413,20240408,11396,SO69200,28.99
529,20240407,20240417,20240413,25482,SO69201,3.99
486,20240407,20240413,20240410,25482,SO69201,159
529,20240407,20240412,20240411,28469,SO69202,3.99
538,20240407,20240411,20240409,28469,SO69202,21.49
217,20240407,20240411,20240408,28469,SO69202,34.99
538,20240407,20240413,20240409,27172,SO69203,21.49
480,20240407,20240413,20240411,27172,SO69203,2.29
541,20240407,20240414,20240409,27333,SO69204,28.99
541,20240407,20240414,20240409,13664,SO69205,28.99
530,20240407,20240415,20240410,13664,SO69205,4.99
480,20240407,20240413,20240409,13664,SO69205,2.29
486,20240408,20240412,20240409,13664,SO69205,159
530,20240408,20240418,20240414,12815,SO69206,4.99
480,20240408,20240412,20240411,12815,SO69206,2.29
541,20240408,20240411,20240409,12320,SO69207,28.99
530,20240408,20240416,20240414,12320,SO69207,4.99
225,20240408,20240412,20240411,12320,SO69207,8.99
530,20240408,20240410,20240409,17705,SO69208,4.99
480,20240408,20240415,20240414,17705,SO69208,2.29
528,20240408,20240417,20240414,12074,SO69209,4.99
537,20240408,20240410,20240409,12074,SO69209,35
222,20240408,20240415,20240412,12074,SO69209,34.99
467,20240408,20240413,20240410,12074,SO69209,24.49
537,20240408,20240416,20240414,12428,SO69210,35
528,20240408,20240418,20240413,12428,SO69210,4.99
217,20240408,20240416,20240412,12428,SO69210,34.99
537,20240408,20240415,20240414,12432,SO69211,35
485,20240408,20240419,20240414,12432,SO69211,21.98
214,20240408,20240419,20240415,12432,SO69211,34.99
477,20240408,20240418,20240413,11495,SO69212,4.99
479,20240408,20240416,20240412,11495,SO69212,8.99
485,20240408,20240418,20240414,13368,SO69213,21.98
228,20240408,20240414,20240410,13368,SO69213,49.99
359,20240408,20240413,20240411,18595,SO69214,2294.99
537,20240408,20240419,20240414,18595,SO69214,35
363,20240408,20240414,20240411,16864,SO69215,2294.99
537,20240408,20240418,20240413,16864,SO69215,35
528,20240408,20240416,20240415,16864,SO69215,4.99
217,20240408,20240414,20240409,16864,SO69215,34.99
361,20240408,20240418,20240414,16786,SO69216,2294.99
361,20240408,20240411,20240409,16147,SO69217,2294.99
537,20240408,20240415,20240412,16147,SO69217,35
528,20240408,20240415,20240410,16147,SO69217,4.99
485,20240408,20240413,20240412,16147,SO69217,21.98
480,20240408,20240414,20240411,16147,SO69217,2.29
484,20240408,20240411,20240410,16147,SO69217,7.95
359,20240408,20240412,20240409,16641,SO69218,2294.99
485,20240408,20240413,20240409,16641,SO69218,21.98
477,20240408,20240417,20240413,16641,SO69218,4.99
478,20240408,20240416,20240415,16641,SO69218,9.99
214,20240408,20240419,20240415,16641,SO69218,34.99
463,20240408,20240412,20240409,16641,SO69218,24.49
359,20240408,20240415,20240411,12947,SO69219,2294.99
225,20240408,20240415,20240414,12947,SO69219,8.99
485,20240408,20240420,20240415,12947,SO69219,21.98
353,20240408,20240415,20240412,16081,SO69220,2319.99
579,20240408,20240414,20240409,27139,SO69221,1214.85
479,20240408,20240414,20240412,27139,SO69221,8.99
477,20240408,20240415,20240410,27139,SO69221,4.99
488,20240408,20240416,20240411,27139,SO69221,53.99
359,20240408,20240416,20240412,15145,SO69222,2294.99
480,20240408,20240413,20240410,15145,SO69222,2.29
388,20240408,20240411,20240409,26663,SO69223,1120.49
479,20240408,20240418,20240413,26663,SO69223,8.99
477,20240408,20240413,20240409,26663,SO69223,4.99
222,20240408,20240416,20240415,26663,SO69223,34.99
467,20240408,20240420,20240415,26663,SO69223,24.49
581,20240408,20240415,20240414,24282,SO69224,1700.99
222,20240409,20240414,20240413,24282,SO69224,34.99
604,20240409,20240412,20240410,25562,SO69225,539.99
378,20240409,20240416,20240414,21567,SO69226,2443.35
529,20240409,20240418,20240415,21567,SO69226,3.99
540,20240409,20240413,20240411,21567,SO69226,32.6
234,20240409,20240417,20240415,21567,SO69226,49.99
571,20240409,20240412,20240411,26633,SO69227,742.35
479,20240409,20240414,20240410,26633,SO69227,8.99
477,20240409,20240418,20240414,26633,SO69227,4.99
488,20240409,20240419,20240415,26633,SO69227,53.99
467,20240409,20240414,20240411,26633,SO69227,24.49
574,20240409,20240413,20240412,24810,SO69228,2384.07
214,20240409,20240414,20240412,24810,SO69228,34.99
561,20240409,20240418,20240416,15187,SO69229,2384.07
541,20240409,20240412,20240410,15187,SO69229,28.99
530,20240409,20240414,20240410,15187,SO69229,4.99
480,20240409,20240415,20240412,15187,SO69229,2.29
576,20240409,20240419,20240416,27288,SO69230,2384.07
479,20240409,20240419,20240415,27288,SO69230,8.99
577,20240409,20240416,20240411,25997,SO69231,1214.85
225,20240409,20240416,20240412,25997,SO69231,8.99
605,20240409,20240419,20240416,23807,SO69232,539.99
477,20240409,20240419,20240414,23807,SO69232,4.99
479,20240409,20240414,20240411,23807,SO69232,8.99
491,20240409,20240418,20240416,23807,SO69232,53.99
584,20240409,20240415,20240412,27075,SO69233,539.99
479,20240409,20240414,20240412,27075,SO69233,8.99
477,20240409,20240418,20240413,27075,SO69233,4.99
222,20240409,20240419,20240414,27075,SO69233,34.99
382,20240409,20240414,20240411,21585,SO69234,1120.49
214,20240409,20240420,20240415,21585,SO69234,34.99
465,20240409,20240415,20240410,21585,SO69234,24.49
384,20240409,20240416,20240411,20188,SO69235,1120.49
222,20240409,20240415,20240410,20188,SO69235,34.99
583,20240409,20240417,20240414,18229,SO69236,1700.99
584,20240409,20240414,20240410,27130,SO69237,539.99
606,20240409,20240416,20240412,24717,SO69238,539.99
575,20240409,20240417,20240412,17185,SO69239,2384.07
217,20240409,20240419,20240414,17185,SO69239,34.99
225,20240409,20240416,20240414,17185,SO69239,8.99
564,20240410,20240415,20240412,26229,SO69240,2384.07
222,20240410,20240414,20240411,26229,SO69240,34.99
565,20240410,20240417,20240416,14668,SO69241,742.35
484,20240410,20240417,20240414,14668,SO69241,7.95
560,20240410,20240418,20240417,14236,SO69242,1214.85
491,20240410,20240421,20240417,14236,SO69242,53.99
564,20240410,20240419,20240414,11472,SO69243,2384.07
217,20240410,20240420,20240417,11472,SO69243,34.99
467,20240410,20240415,20240411,11472,SO69243,24.49
561,20240410,20240419,20240414,12995,SO69244,2384.07
222,20240410,20240420,20240417,12995,SO69244,34.99
465,20240410,20240415,20240411,12995,SO69244,24.49
225,20240410,20240419,20240415,12932,SO69245,8.99
485,20240410,20240416,20240415,18713,SO69246,21.98
488,20240410,20240415,20240412,18713,SO69246,53.99
485,20240410,20240420,20240417,17324,SO69247,21.98
478,20240410,20240416,20240413,17324,SO69247,9.99
477,20240410,20240413,20240412,17324,SO69247,4.99
222,20240410,20240412,20240411,17324,SO69247,34.99
528,20240410,20240418,20240413,25058,SO69248,4.99
480,20240410,20240420,20240415,25058,SO69248,2.29
530,20240410,20240418,20240417,23315,SO69249,4.99
480,20240410,20240413,20240412,23315,SO69249,2.29
484,20240410,20240417,20240413,23315,SO69249,7.95
475,20240410,20240416,20240413,27345,SO69250,69.99
355,20240410,20240416,20240414,16404,SO69251,2319.99
477,20240410,20240417,20240413,16404,SO69251,4.99
478,20240410,20240412,20240411,16404,SO69251,9.99
355,20240410,20240418,20240413,19052,SO69252,2319.99
537,20240410,20240419,20240415,19052,SO69252,35
480,20240410,20240412,20240411,19052,SO69252,2.29
361,20240410,20240419,20240417,19899,SO69253,2294.99
478,20240410,20240416,20240414,19899,SO69253,9.99
477,20240410,20240415,20240412,19899,SO69253,4.99
222,20240410,20240415,20240411,19899,SO69253,34.99
359,20240410,20240418,20240417,19032,SO69254,2294.99
487,20240410,20240420,20240415,19032,SO69254,54.99
359,20240410,20240419,20240414,17811,SO69255,2294.99
217,20240410,20240415,20240413,17811,SO69255,34.99
237,20240410,20240420,20240415,17811,SO69255,49.99
590,20240410,20240417,20240413,14708,SO69256,769.49
478,20240410,20240415,20240412,14708,SO69256,9.99
477,20240410,20240413,20240411,14708,SO69256,4.99
225,20240410,20240415,20240413,22442,SO69257,8.99
583,20240410,20240415,20240413,22442,SO69257,1700.99
480,20240410,20240417,20240412,11518,SO69258,2.29
484,20240410,20240418,20240414,11518,SO69258,7.95
529,20240410,20240418,20240416,11519,SO69259,3.99
539,20240411,20240422,20240417,11519,SO69259,24.99
217,20240411,20240413,20240412,11519,SO69259,34.99
538,20240411,20240423,20240418,27510,SO69260,21.49
480,20240411,20240422,20240417,27510,SO69260,2.29
484,20240411,20240418,20240416,27510,SO69260,7.95
541,20240411,20240416,20240415,25915,SO69261,28.99
225,20240411,20240415,20240414,25915,SO69261,8.99
530,20240411,20240413,20240412,25915,SO69261,4.99
535,20240411,20240420,20240416,11176,SO69262,24.99
528,20240411,20240419,20240414,11176,SO69262,4.99
217,20240411,20240419,20240414,11176,SO69262,34.99
228,20240411,20240418,20240413,11176,SO69262,49.99
540,20240411,20240419,20240415,24620,SO69263,32.6
529,20240411,20240420,20240416,24620,SO69263,3.99
486,20240411,20240422,20240418,24620,SO69263,159
536,20240411,20240418,20240417,22296,SO69264,29.99
528,20240411,20240421,20240416,22296,SO69264,4.99
214,20240411,20240421,20240416,22296,SO69264,34.99
225,20240411,20240420,20240417,22296,SO69264,8.99
488,20240411,20240415,20240413,22296,SO69264,53.99
536,20240411,20240417,20240416,18345,SO69265,29.99
478,20240411,20240422,20240418,21351,SO69266,9.99
477,20240411,20240415,20240414,21351,SO69266,4.99
480,20240411,20240418,20240417,21351,SO69266,2.29
478,20240411,20240417,20240415,15244,SO69267,9.99
477,20240411,20240414,20240412,15244,SO69267,4.99
217,20240411,20240422,20240417,15244,SO69267,34.99
477,20240411,20240421,20240416,21592,SO69268,4.99
478,20240411,20240420,20240417,21592,SO69268,9.99
225,20240411,20240416,20240412,21592,SO69268,8.99
476,20240411,20240422,20240418,20113,SO69269,69.99
475,20240411,20240416,20240415,19868,SO69270,69.99
237,20240411,20240417,20240415,19868,SO69270,49.99
476,20240411,20240417,20240415,19734,SO69271,69.99
231,20240411,20240418,20240417,19734,SO69271,49.99
475,20240411,20240419,20240414,19229,SO69272,69.99
489,20240411,20240420,20240415,19229,SO69272,53.99
475,20240411,20240415,20240413,18585,SO69273,69.99
482,20240411,20240414,20240413,18585,SO69273,8.99
477,20240411,20240417,20240414,16843,SO69274,4.99
214,20240411,20240419,20240416,16843,SO69274,34.99
228,20240411,20240414,20240413,16843,SO69274,49.99
528,20240411,20240419,20240417,17675,SO69275,4.99
483,20240411,20240419,20240414,17675,SO69275,120
485,20240411,20240416,20240413,18968,SO69276,21.98
214,20240411,20240420,20240416,18968,SO69276,34.99
463,20240411,20240418,20240417,18968,SO69276,24.49
528,20240411,20240416,20240414,14489,SO69277,4.99
